8107,2144,2071,1121,2082
8107,2143,2072,1120,2086
8107,2145,2071,1120,2083
8108,2143,2069,1119,2083
8108,2145,2071,1122,2082
8109,2144,2071,1123,2086
8109,2145,2071,1124,2083
8109,2142,2074,1122,2086
8110,2141,2068,1123,2086
8110,2146,2068,1124,2085
8110,2140,2071,1120,2086
8111,2144,2071,1120,2088
8111,2146,2069,1122,2084
8111,2145,2072,1119,2086
8112,2144,2068,1122,2087
8112,2142,2071,1125,2084
8112,2141,2071,1122,2084
8113,2142,2067,1118,2086
8113,2145,2068,1120,2084
8113,2145,2072,1118,2083
8114,2146,2068,1120,2091
8114,2146,2072,1126,2086
8114,2142,2069,1120,2084
8115,2146,2067,1125,2085
8115,2141,2069,1122,2085
8116,2144,2070,1122,2085
8116,2144,2071,1121,2083
8116,2143,2069,1125,2086
8117,2146,2068,1122,2085
8117,2143,2070,1122,2086
8117,2145,2071,1123,2085
8118,2144,2074,1123,2085
8118,2143,2069,1119,2083
8118,2144,2068,1118,2089
8119,2143,2068,1119,2084
8119,2145,2071,1121,2088
8119,2143,2070,1124,2089
8120,2148,2067,1123,2088
8120,2143,2070,1124,2086
8120,2143,2069,1121,2087
8121,2144,2070,1119,2084
8121,2144,2066,1122,2086
8121,2148,2070,1122,2084
8122,2143,2069,1123,2082
8122,2145,2072,1123,2082
8123,2141,2070,1122,2083
8123,2144,2071,1118,2086
8123,2143,2070,1119,2084
8124,2146,2072,1118,2085
8124,2145,2072,1122,2089
8124,2144,2067,1121,2086
8125,2147,2072,1122,2086
8125,2144,2070,1126,2082
8125,2142,2068,1122,2085
8126,2141,2068,1123,2086
8126,2143,2075,1118,2083
8126,2143,2066,1121,2086
8127,2144,2069,1122,2084
8127,2146,2070,1121,2084
8127,2141,2072,1124,2081
8128,2146,2072,1120,2084
8128,2145,2068,1120,2086
8128,2143,2069,1118,2084
8129,2149,2072,1120,2085
8129,2146,2067,1124,2087
8130,2143,2070,1123,2086
8130,2139,2065,1124,2086
8130,2142,2073,1119,2083
8131,2144,2072,1121,2087
8131,2145,2072,1120,2087
8131,2144,2072,1123,2086
8132,2146,2071,1121,2083
8132,2142,2076,1121,2084
